"RA" "DEC" "lambda"
55.4943827459329 22.9505408756448 7.0955995828427
55.4540008045999 23.056524662322 10.7955995828427
55.4444400035058 23.0220979094422 9.3955995828427
55.4756745238539 23.0846714921502 13.4955995828427
55.8548213282079 22.89568216109 8.8955995828427
55.9373566236078 23.0558559447537 6.7955995828427
56.7023313992273 23.1659645393632 11.3955995828427
56.3018040499701 22.6974573746576 7.7955995828427
56.7105616683279 23.2391861613329 0.495599582842701
56.2861753403793 22.6417983806976 8.0955995828427
56.1066085688803 22.6688785262371 10.9955995828427
56.7266077602659 22.753300810121 14.1955995828427
56.5988600366983 22.8378835649763 12.4955995828427
56.7312046497585 23.1877653127561 16.2955995828427
56.7379101461102 23.2506375910326 5.6955995828427
56.2632301104112 23.1162024967966 11.9955995828427
56.0922996225463 23.1818344476343 11.4955995828427
56.1650729043703 23.0537074128704 18.2955995828427
56.6677019612289 23.4977075883843 3.6955995828427
56.3006022691411 23.3647319578716 7.6955995828427
56.6961163128871 22.9144969799634 1.2955995828427
56.5750118133626 23.4865868800117 1.8955995828427
56.6502971500172 23.0714250305272 8.6955995828427
56.1623031771124 23.0403199368988 9.4955995828427
56.2950369812491 23.0494705709217 7.8955995828427
56.7219717161877 22.880837734215 2.7955995828427
56.6213080769 22.9965315698366 17.1955995828427
56.580878772127 23.0154359349314 10.6955995828427
56.6292419536956 23.0262892468975 10.3955995828427
56.5901123022077 23.0668928041859 9.8955995828427
56.5891647476009 23.0857982759336 10.2955995828427
56.7304690078189 23.3803733419877 9.5955995828427
56.5936021340442 23.4855831908778 10.1955995828427
56.6458114600727 23.520638573127 13.8955995828427
56.2477960028835 23.3550615344417 9.7955995828427
56.2417419089046 23.4086275706747 7.9955995828427
56.2850027687652 23.4169217242922 10.0955995828427
56.1511888616215 23.5030461941796 6.6955995828427
56.4798609923995 22.8586262818224 11.7955995828427
56.557713883171 22.7054750049379 9.3955995828427
56.9756635070155 22.6571051980593 8.8955995828427
56.8949436451288 22.8012487819717 7.5955995828427
56.9505374706069 23.2180024312791 1.9955995828427
56.4557216451088 23.1429827687342 8.4955995828427
56.3915943998848 23.1851616219022 9.0955995828427
56.4580913044477 23.3291076060999 10.3955995828427
56.517239003422 23.4054140981205 4.4955995828427
56.9702979389334 22.9927654283248 8.8955995828427
56.4698066676237 23.4650335021215 7.8955995828427
56.4873624636456 23.0247441796449 8.2955995828427
56.9208224460472 22.9298982292134 3.6955995828427
56.915787612917 23.0012604854408 9.4955995828427
57.0242787181024 23.0341144778865 7.7955995828427
56.8841172248121 23.3065060500826 8.1955995828427
56.9803318673641 23.3182633102235 7.4955995828427
56.8417707203024 23.3601145899471 9.6955995828427
57.0207490316313 23.4037253622824 10.7955995828427
56.8140929800325 23.434973025109 9.4955995828427
56.8671597857093 23.4481833294321 8.4955995828427
56.9001426764163 23.4741346536365 9.5955995828427
56.4286232894377 23.3367354419811 9.4955995828427
56.558573912799 23.3656839949589 12.1955995828427
56.3424528388725 23.4716834793692 3.1955995828427
60.1541379536079 22.24893631564 8.6955995828427
60.7586161684207 22.0622662550141 9.8955995828427
60.6745971023152 22.4717504235721 11.1955995828427
61.3071685475958 22.3050457091959 9.3955995828427
61.6189348775641 22.6165681505151 7.6955995828427
61.6898192533024 22.0608182242164 12.8955995828427
61.1449707441405 22.0461872807112 9.6955995828427
61.8722702692986 21.7693760916238 9.2955995828427
52.006532992012 23.0784233419978 9.6955995828427
51.4203131567943 23.3340116449363 8.8955995828427
52.3656962812227 22.6595490394378 9.9955995828427
52.3670612703425 22.6599946574669 5.3955995828427
52.9577419845988 22.8400982007749 8.4955995828427
52.494825137775 23.3717279593052 8.3955995828427
53.0328201230558 23.2325370168002 8.9955995828427
52.6518145713958 22.9543442562571 2.1955995828427
53.1575867785038 23.4330517067142 9.1955995828427
57.6049699478308 22.6754504682286 9.4955995828427
57.110791264943 23.191593378904 7.4955995828427
57.2437567897647 23.2010800936403 2.2955995828427
57.1707972373309 23.2380732507624 8.6955995828427
57.5888105484564 23.0962628931377 2.1955995828427
57.2490494896124 23.2019934274437 10.8955995828427
57.1280825974427 22.7472662164537 15.9955995828427
57.7144731671705 22.6660250825046 10.8955995828427
57.7040532995254 22.6699247779353 7.2955995828427
57.5643048623732 22.7721694026567 11.8955995828427
57.662135795987 23.2174271850198 8.1955995828427
57.2428591672399 23.0941998836223 7.9955995828427
57.2746699967268 23.1061165144518 7.5955995828427
57.099660615471 23.1356377323429 9.3955995828427
57.2391970411166 23.2330449769825 12.8955995828427
57.1829296737098 23.2597392409293 -1.2044004171573
57.1841362175403 23.2605769164648 9.2955995828427
57.0469939614982 23.290325073349 15.3955995828427
57.1466140113734 22.8950854649377 11.8955995828427
57.2111197538114 23.0750130425915 9.2955995828427
57.1438335032193 23.4347009323655 1.0955995828427
57.1168215036116 23.3007104252034 3.1955995828427
57.5732771168914 22.933048120975 9.7955995828427
57.6159383057794 23.0653153535769 8.9955995828427
57.0943978996598 22.8726289583932 6.3955995828427
57.6581252019105 23.051415314246 13.7955995828427
57.6794331646416 23.3321588259987 10.7955995828427
57.6139571620065 23.3791552648702 9.4955995828427
57.7173915477592 23.4531166685217 13.8955995828427
57.6756130611647 23.4925299807682 9.9955995828427
57.0902253164279 23.3818319328864 14.8955995828427
57.2032914596875 23.413286124551 9.3955995828427
57.0635005888638 23.4348411310531 8.1955995828427
57.2697144133486 23.4452785056232 14.4955995828427
57.0945867676222 23.4618976632086 9.8955995828427
57.0857634890023 23.5170199929344 9.9955995828427
57.1888563793134 23.5235467769904 9.3955995828427
57.9126830358355 22.7502334808986 3.0955995828427
57.3609788262676 22.8485084185172 8.0955995828427
57.8311987014069 23.1636715000451 7.5955995828427
57.7717691966638 23.260445626797 16.1955995828427
57.996954943678 23.2882534756811 12.5955995828427
57.9631485086768 23.2947029063641 6.7955995828427
57.4214079393398 23.2498248767011 10.6955995828427
57.3840410751562 23.2716007059613 9.8955995828427
57.4142179072015 23.290008196693 1.8955995828427
57.5208209942551 23.3048203176566 9.8955995828427
57.4217005989606 22.9446510265402 10.9955995828427
57.9608225549892 22.8956076840931 7.4955995828427
57.937246283262 23.4443064549864 12.9955995828427
57.3566883909117 23.0472621152043 9.3955995828427
57.8323792685418 23.067808232275 10.9955995828427
57.7796004996803 23.3493303980754 8.7955995828427
57.9128143211657 23.36789818005 9.1955995828427
57.8610380281324 23.5029874498219 14.0955995828427
57.3150994138463 23.3803486886637 9.8955995828427
57.3863928104203 23.3803322477799 -0.404400417157299
57.3857518019181 23.4113424591667 9.1955995828427
58.6311693477045 22.6504554927826 11.3955995828427
58.6016322376027 22.6890169217701 10.2955995828427
58.6556617078329 23.2257426212519 9.5955995828427
58.5585924468526 23.297794297316 15.7955995828427
58.1132756102062 23.202212348675 16.3955995828427
58.0087366467507 23.2626101570316 14.2955995828427
58.5046343924953 23.3281085268221 10.5955995828427
58.5542091450606 23.347446147668 6.8955995828427
58.9477240030294 22.8472578040943 15.5955995828427
58.746688711236 23.1490247151392 2.8955995828427
58.7993952947224 22.9673219997751 10.2955995828427
58.3154606791357 22.8705796247703 6.8955995828427
58.7305840424437 22.9944992369238 9.6955995828427
58.878757228996 23.3974702227076 7.5955995828427
58.2568049126304 22.9799917680188 8.2955995828427
58.2923603476209 23.0528846241427 8.0955995828427
58.479664986584 23.3933743123124 12.8955995828427
59.1193051818576 23.1509323971753 8.3955995828427
59.0897137419453 23.1448313694972 13.2955995828427
59.6423954763611 22.6698026327692 9.1955995828427
59.0059942415699 23.1262529066334 0.395599582842701
59.0433128855065 23.0398855006694 7.9955995828427
59.1705403365074 22.9945901081607 12.9955995828427
59.6291231847243 23.0701687442528 10.6955995828427
59.2758982694548 23.2168640275119 9.8955995828427
59.3969677541148 22.9855479800744 7.9955995828427
59.7339155115869 23.4649258350852 7.1955995828427
59.8290941088094 23.5233728756354 8.6955995828427
59.220420154172 23.4288545792736 8.7955995828427
59.3305520211303 23.4604247167411 9.2955995828427
60.4159661824795 22.7982595704526 11.3955995828427
60.0705534181705 23.4395960561632 7.8955995828427
60.0488388329315 23.3858074821967 12.2955995828427
59.9952096912004 23.4159644849384 2.9955995828427
60.1089388176595 23.4381444269429 8.5955995828427
60.6449179254946 23.1412143109849 8.6955995828427
60.3083148564288 23.1749426347716 7.3955995828427
60.3661754653294 23.0017980196908 14.7955995828427
60.708226607566 23.5106908647394 8.6955995828427
60.1677225635242 23.4482730047534 9.9955995828427
60.3684441252526 23.5165643752015 12.0955995828427
60.9755028198835 22.8465559410051 11.2955995828427
61.7064816326506 23.1510092599998 7.6955995828427
61.1549052097822 23.3975149080515 6.0955995828427
62.18621560199 23.3400186753901 9.0955995828427
51.7399069506823 24.0573996897999 7.0955995828427
52.1632183659229 23.6306338332966 16.8955995828427
52.1484714799854 24.0121321310642 12.0955995828427
52.1279587174888 23.9003485393297 17.0955995828427
51.8664115904286 24.0830118032164 9.8955995828427
52.7298439897643 23.7668631950432 9.5955995828427
52.7970399931939 24.232288993913 9.4955995828427
53.1762885550617 23.5666998691435 8.2955995828427
53.8178227851018 23.7993568286983 9.4955995828427
53.7471478936537 24.2045797152245 5.7955995828427
53.2499779522646 24.3068440452646 15.4955995828427
53.648219724957 23.6453996038464 10.0955995828427
54.0789272540232 23.55490424397 15.3955995828427
54.1263288940367 24.0120808734355 3.1955995828427
53.4443725952493 23.8053878716707 7.4955995828427
54.0461651925472 23.8063633640443 9.2955995828427
54.0802459947272 24.1811982862953 8.0955995828427
53.530513121733 24.3443579285582 0.095599582842701
54.7910844481786 23.9812738363121 10.9955995828427
54.3794541125528 23.7686389479449 9.9955995828427
54.8659074297732 23.8949000193832 2.2955995828427
54.6820862634977 24.1901393310956 12.8955995828427
55.1100208233978 24.0899078408445 6.7955995828427
54.642511109278 23.7186826376234 9.2955995828427
55.1067330599963 24.1000262697919 8.7955995828427
54.6437068041738 23.6728469091877 9.1955995828427
55.1190481804356 23.5617263272264 11.7955995828427
54.8977594778359 24.118390887573 5.8955995828427
54.9279639026299 23.9077196842439 7.9955995828427
54.4327465066913 24.2592264735696 5.9955995828427
54.9611178504599 23.764565165401 10.0955995828427
54.9520751155257 23.7677652167324 9.2955995828427
54.5101481273908 23.9098381964518 8.3955995828427
54.9499094376271 23.8491044789392 8.2955995828427
55.082113258725 23.8748336847826 18.1955995828427
55.0785360355918 23.9064685996578 8.5955995828427
55.1163922028086 24.2025490950317 15.4955995828427
54.9800106656563 24.2150861564752 9.8955995828427
55.0296081142633 24.2175911297514 9.8955995828427
55.1123157127368 24.2373072079292 8.2955995828427
54.8846740566272 24.266956099365 7.6955995828427
55.0663782714605 24.375319906963 10.4955995828427
54.5288641965631 24.2487276866994 10.4955995828427
54.5085361018953 24.3374876640292 7.7955995828427
55.7355921469814 24.0827465799038 7.1955995828427
55.2725442438589 23.54908559325 12.2955995828427
55.143208814885 23.6825664559103 1.6955995828427
55.7037763624324 23.5801400479581 8.6955995828427
55.6852560128465 23.9708801522858 10.7955995828427
55.6743616883128 24.0043498619978 8.4955995828427
55.6715507850847 24.0285645202023 9.1955995828427
55.7007059802391 24.0670105609871 12.9955995828427
55.7984893771248 24.114570637208 10.6955995828427
55.3049963055146 24.0904450464825 16.1955995828427
55.1929529058488 24.1571375105415 8.4955995828427
55.8191634574463 23.8337694107132 7.9955995828427
55.2717676881842 23.8375329052039 10.3955995828427
55.6902070824194 23.8229500845625 9.7955995828427
55.7659374536734 23.905422866245 14.3955995828427
55.8060743423212 24.1836383476486 10.2955995828427
55.6415277647994 24.1835437148042 9.8955995828427
55.8379502493124 24.185870958524 9.6955995828427
55.7356835145822 24.2293380591839 9.0955995828427
55.7552477691773 24.247915120705 9.6955995828427
55.8170986621072 24.374434483949 11.4955995828427
55.2516103193558 24.2264229067376 8.8955995828427
55.3435195520231 24.3977042128636 9.6955995828427
55.536845260722 23.5880479462108 5.9955995828427
55.3659796402748 23.7082638628449 1.9955995828427
55.8831702509948 23.6739957525651 1.5955995828427
55.4906033344104 23.6683097370909 5.5955995828427
55.9154857007097 23.6923922936727 10.1955995828427
55.3800014733787 24.0569187476028 9.1955995828427
55.3949788428606 23.6376847406255 9.4955995828427
56.0869587673091 23.5610788616148 7.2955995828427
56.0685782400426 23.6177738037468 8.3955995828427
55.9046341264957 23.642184888228 8.3955995828427
55.9126613290277 23.7348099539181 9.0955995828427
55.9428288776355 23.9771875568823 14.6955995828427
56.0544622405202 24.0307429784047 2.2955995828427
56.0759656793503 24.0964230678089 16.0955995828427
55.869715833262 24.1517590903068 9.4955995828427
55.4863280186778 23.9786981756755 9.5955995828427
55.5455167219466 24.0856967017825 7.0955995828427
55.5745747398377 24.1160375809786 8.9955995828427
55.4705834781824 24.1235674625 9.4955995828427
55.501542809216 24.1702173040042 11.0955995828427
55.4645706013742 24.324261560467 11.4955995828427
55.9313414843124 24.2139239017806 10.0955995828427
55.4117086496037 24.3858951393835 9.8955995828427
55.6094620422006 23.8607698198627 9.7955995828427
55.4266882577883 23.9158907808083 11.8955995828427
55.8934414521031 23.7618192504109 2.1955995828427
56.061030242622 23.8277999606146 11.5955995828427
55.8540981231603 23.8670672398188 11.7955995828427
56.0506014764596 23.8770056221032 8.2955995828427
56.0820604784087 23.8960217074793 11.1955995828427
55.9874879446765 23.9516178200273 9.0955995828427
55.9589744001007 24.2082527352525 15.7955995828427
55.9886710359267 24.2223212907074 9.1955995828427
55.9656424243308 24.2377789478526 9.2955995828427
55.9612961198661 24.2474349655057 2.0955995828427
56.0860628909271 24.2529914124218 10.6955995828427
56.0413238187718 24.2677378046236 6.4955995828427
55.9698823230341 24.3134599211353 11.3955995828427
55.5119482183145 24.2100646044711 6.5955995828427
55.609563421674 24.2354639267916 7.8955995828427
55.5561920569545 24.3138272267436 10.0955995828427
55.4233381973529 24.3334557610511 1.9955995828427
56.2782496868873 23.614322760715 9.8955995828427
56.2135702703575 23.5724057389638 11.3955995828427
56.2213379463176 23.5730058987794 12.3955995828427
56.1496019264079 23.5782842262467 11.0955995828427
56.2389385743327 23.9922879462913 7.2955995828427
56.2988490288178 23.6954400609938 17.0955995828427
56.7597789145291 23.5433233184301 11.0955995828427
56.7856329700918 23.710704523179 4.7955995828427
56.7882970379153 24.0521064629029 6.6955995828427
56.2217538867715 24.0184470294872 9.2955995828427
56.1321715115064 23.5905502810828 7.6955995828427
56.0935460962892 23.6503350905743 14.5955995828427
56.7087411147191 23.5321961855644 9.1955995828427
56.6799367059885 23.6227860834479 10.5955995828427
56.7727643085972 23.6725755392974 17.5955995828427
56.7783061036606 23.7150724066158 3.0955995828427
56.7943902793047 23.9712148657687 10.8955995828427
56.5844791608285 23.9719016973232 16.0955995828427
56.6816408697223 23.9951033505639 6.4955995828427
56.7084296456333 24.0065713031799 13.5955995828427
56.8048818170758 24.0125662604778 10.6955995828427
56.648052070468 24.026501919683 10.0955995828427
56.7427523765239 24.0281572628524 10.3955995828427
56.747148145396 24.028558086772 8.7955995828427
56.5977891207065 24.0309040324444 8.7955995828427
56.6087059461079 24.0859735848258 12.7955995828427
56.6639287538692 24.1031013311497 -0.104400417157299
56.714322811413 24.1044497268851 9.6955995828427
56.7248552508582 24.1324878846342 9.3955995828427
56.2894264713862 23.9790966385562 11.9955995828427
56.1163121359052 23.9998777484778 10.0955995828427
56.1972439071318 24.0104588129539 7.7955995828427
56.2909091790521 24.0757285213121 10.5955995828427
56.2283074478652 24.1102104268785 12.2955995828427
56.2346313302898 24.1136636364927 10.2955995828427
56.3172377882974 24.1210994908488 6.5955995828427
56.0980991002219 24.1325869276576 0.495599582842701
56.2708149165531 23.7684469977016 10.0955995828427
56.1429257287158 23.8567930360432 11.8955995828427
56.7515025729404 23.8800166002408 10.5955995828427
56.7994446312117 24.2315573720072 10.6955995828427
56.6338892626484 24.3873745583864 14.8955995828427
56.199366972069 24.2145572038683 9.3955995828427
56.2683910151668 24.2546008262736 16.0955995828427
56.1071842500998 24.3946665939985 -0.204400417157299
56.2636637319846 23.8393958379385 2.7955995828427
56.7828374798242 24.3937957275277 9.2955995828427
56.3025715184286 23.8958600283552 10.6955995828427
56.2333712558185 23.9314846125997 8.4955995828427
56.7754148039985 23.7556170200966 9.3955995828427
56.77411738483 23.7596687307315 10.8955995828427
56.6667650330054 23.7829025486074 8.5955995828427
56.6427273508924 23.8343282524791 15.4955995828427
56.6564370495196 23.8627011178137 17.7955995828427
56.5927087807337 23.874058084303 12.0955995828427
56.7324064924932 23.9400421646535 9.1955995828427
56.6473116180589 23.952069240796 11.7955995828427
56.7304907869116 24.1879194052037 10.1955995828427
56.7577007100244 24.2244448587625 10.9955995828427
56.7991396717465 24.2253175218029 12.0955995828427
56.7959562178122 24.2309305569651 9.7955995828427
56.7207164055381 24.2521317015374 11.1955995828427
56.789248754079 24.2596129722263 10.1955995828427
56.7233829290318 24.2874219297466 7.1955995828427
56.7839499995269 24.3067629838721 7.0955995828427
56.6553863328854 24.3434370947346 3.7955995828427
56.5963487002954 24.3433373400431 13.5955995828427
56.1833190464845 24.2311053498747 2.2955995828427
56.1145974564091 24.2380192856018 9.7955995828427
56.3047784218945 24.2565225234556 9.2955995828427
56.1922658362314 24.3840856290046 10.4955995828427
56.4651086067761 24.038807021274 -0.404400417157299
56.8615264540239 23.6340335440974 9.0955995828427
56.5527601797392 23.5871890551025 9.0955995828427
56.3646288463072 23.6324639198186 9.4955995828427
56.4789834014074 23.5661185624214 12.1955995828427
56.388748301298 23.5761787261919 16.5955995828427
56.4936478323091 23.6983096105271 17.4955995828427
56.3382964659501 23.7274325443201 3.8955995828427
56.4072964082102 23.7306139594747 11.9955995828427
56.9560343803983 23.5313056578065 12.0955995828427
56.8746978150386 23.5541821767636 10.6955995828427
56.9665362315931 23.6632955410112 9.0955995828427
56.9360860802722 23.7008226806881 8.3955995828427
56.8445270361406 23.7352071508819 7.9955995828427
56.893824052418 24.0396744738544 8.6955995828427
56.8556301788467 24.0490816706241 6.8955995828427
56.9433263231627 24.0506106849902 6.0955995828427
56.9406228597245 24.093595624811 7.9955995828427
56.8746621498665 24.0970467481037 10.5955995828427
56.8723456015091 24.1142291528235 8.7955995828427
56.8833480021508 24.173513851473 8.7955995828427
56.5252021550074 23.9720238511502 10.7955995828427
56.5772844057145 23.98402704019 10.5955995828427
56.3589692912623 24.0350659631958 -0.204400417157299
56.4904218959969 24.051400271686 10.4955995828427
56.4263496257275 24.0697780080621 11.4955995828427
56.3975376830609 24.0831094455534 0.695599582842701
56.4137144298365 24.1389877044081 9.1955995828427
56.4912944708468 24.1446819925712 10.2955995828427
56.461093577496 24.1509432272473 13.6955995828427
56.5190426897349 24.1654811045947 9.3955995828427
56.5179318023673 23.9279731513476 7.0955995828427
56.4219579659003 23.9027275409107 13.1955995828427
56.9689231780754 23.9411976844744 0.595599582842701
56.8143859143988 24.3918788796926 10.0955995828427
56.5212466301137 23.7597125596227 13.2955995828427
56.8728413749812 24.2054711096934 9.7955995828427
56.4609225791438 23.7435801916691 13.7955995828427
56.4966510812794 23.8130362457392 9.1955995828427
56.5598305563116 23.8503833062293 12.2955995828427
56.4454261841765 23.8834258513064 10.2955995828427
56.4848704739881 23.8884172252769 16.9955995828427
56.8818704570417 23.8719426627021 8.7955995828427
56.8733144170679 23.8803523386402 11.1955995828427
56.9600377894021 23.9132654191997 13.5955995828427
56.9102844983136 23.9410018499664 16.9955995828427
56.866435520325 23.9476072731053 17.4955995828427
56.8432574413695 24.238523388861 10.7955995828427
56.8546372415078 24.2547437571122 9.0955995828427
56.9859956625199 24.2587966377739 9.6955995828427
56.8428148741659 24.2832666357419 10.7955995828427
56.9537671663779 24.2851260975052 16.1955995828427
56.9185719213796 24.364480632913 1.3955995828427
56.8774941793071 24.3704677194224 7.4955995828427
56.8246899190085 24.3754057473153 13.3955995828427
56.8253000235395 24.3906873521561 4.2955995828427
56.4791558606392 24.2238454019057 8.3955995828427
56.4639074971245 24.2955909286126 9.7955995828427
56.408163689598 24.3342610069677 7.3955995828427
56.3532988755393 24.3458727345083 9.0955995828427
56.514418640505 24.3491252616524 8.2955995828427
56.487877189242 24.3502174745653 10.2955995828427
56.4864397006591 24.3688055484694 9.9955995828427
57.0713766862208 23.8902845633242 1.1955995828427
57.7295526165937 24.197409029164 2.5955995828427
57.7276985353782 24.3655351189339 8.5955995828427
57.1139967547012 23.7711600498249 16.6955995828427
57.0244511761717 23.8835647219542 9.5955995828427
57.1651231370453 23.9250099998113 17.4955995828427
57.5525140519742 23.8135380854153 10.0955995828427
57.5916994327344 23.9250571620463 12.3955995828427
57.5518871916884 23.9266297268205 8.8955995828427
57.6047998100697 23.9282551571345 8.6955995828427
57.6670202962593 23.9329856647184 1.0955995828427
57.6768131718826 24.2154262226413 9.3955995828427
57.5636057000167 24.2267163394956 7.8955995828427
57.5797717012032 24.2761223857636 11.2955995828427
57.6378313464562 24.3393964604132 8.2955995828427
57.5541692807359 24.3519413027566 7.6955995828427
57.5665171559874 24.3913210758834 17.5955995828427
57.1479140783167 24.2008038482787 9.4955995828427
57.1663154650035 24.2118385474205 6.9955995828427
57.1051790389067 24.2404817210014 8.5955995828427
57.0596071260951 24.2640129488043 11.5955995828427
57.1294172210271 24.2814023207218 6.1955995828427
57.1262367994031 24.3000372329343 16.0955995828427
57.231895033445 24.3611311025917 11.0955995828427
57.4598871832108 23.7055027011884 2.4955995828427
57.4931075424437 23.7093298582895 6.5955995828427
57.2702645646603 23.5608924138919 12.1955995828427
57.374240988843 23.6486290232966 9.7955995828427
57.3395845481407 23.6516940076473 7.2955995828427
57.3801213085384 23.6887485208928 9.8955995828427
57.964778961323 23.5803363694232 9.7955995828427
57.7636911086877 23.5833235397155 9.7955995828427
57.8727439755339 24.0104010038735 16.9955995828427
57.8294281045308 24.1703438483249 6.2955995828427
57.7897087376204 24.1707589112773 17.9955995828427
57.4684900364736 24.0619190543394 10.8955995828427
57.4812190189817 24.10135568084 8.3955995828427
57.7995083131908 23.7453862454081 9.7955995828427
57.2975922400347 24.2401263475489 8.7955995828427
57.3880559230254 23.7953093586372 1.7955995828427
57.3502730826165 23.8391564694388 2.1955995828427
57.302171200156 24.1869034601671 13.6955995828427
57.4260580106403 24.2433423521768 12.5955995828427
57.4023207280663 24.2959690972351 2.4955995828427
57.3855981783394 23.9284183322283 7.9955995828427
57.7980438266401 24.3870009285325 7.3955995828427
57.4005073507214 23.939743153571 7.7955995828427
57.7423839025177 23.9284978530161 8.5955995828427
57.2755031791352 23.7811821841698 2.1955995828427
57.8565389393968 23.755950059203 13.1955995828427
57.8927171639207 23.7972273336639 9.0955995828427
57.9132936422119 23.8551204776894 10.1955995828427
57.2562592306549 24.1939276163051 8.1955995828427
57.4980866164468 24.1960584880006 9.9955995828427
57.3880069944269 24.217924444053 10.3955995828427
57.4022253259705 24.3038623453315 7.9955995828427
57.4279876097752 24.3187030549483 8.5955995828427
57.296001941817 24.3475303409246 7.5955995828427
57.3406546309408 24.3808953224681 -1.8044004171573
57.0826687717267 23.6032378435206 7.6955995828427
57.0636520123361 23.7009004736966 6.9955995828427
57.2548075790242 23.6375963187384 10.0955995828427
57.1240127588799 23.9682461775534 8.9955995828427
57.1326752730324 24.0329193654504 8.6955995828427
57.0574171596125 23.633095066697 7.5955995828427
57.1917509883576 24.1701005058514 8.3955995828427
57.0670353209535 23.5875155528574 9.7955995828427
57.0194621963747 23.6583418325506 12.9955995828427
57.0373071965252 23.7064518332998 8.5955995828427
57.0331955204351 23.7398312286046 7.5955995828427
57.7123055311731 23.978889011806 9.2955995828427
57.7392254485944 24.1085698002757 6.9955995828427
57.5670352371264 24.1429259273998 15.4955995828427
57.0384110265741 23.9779110883696 8.3955995828427
57.0554756677411 23.9796390684136 9.1955995828427
57.0424113572667 23.9889046419672 9.9955995828427
57.0276849106451 24.0018431548931 8.1955995828427
57.1407771516439 24.0329630227773 8.7955995828427
57.0267170540751 24.1143412915858 8.6955995828427
57.977111009503 23.5587744761171 8.2955995828427
58.5222604925706 23.5665262574995 14.1955995828427
58.5113416046998 23.5836382649453 10.3955995828427
58.4646759946455 23.6257472449881 9.2955995828427
58.5936595169401 23.6366797373486 8.2955995828427
58.5427771655731 23.6944887147135 16.4955995828427
58.5029297919438 23.9832532631057 8.3955995828427
57.9930854053738 23.9720912168729 8.4955995828427
58.0776652778723 24.074452745526 13.6955995828427
58.5331738462136 23.9076965492419 15.4955995828427
57.9724401466442 24.3869784320917 4.6955995828427
58.0779569341592 23.8768774053302 9.2955995828427
58.0094313818648 24.3633516381326 7.5955995828427
58.1389481551362 23.8518292669266 8.2955995828427
58.6051747880812 24.3600325023294 1.6955995828427
58.1845187631601 23.9042076976709 10.2955995828427
58.505939624469 23.8326440955328 17.5955995828427
58.5999617463938 23.8663748094894 10.4955995828427
58.6171214445327 23.9433947877028 10.2955995828427
58.5650027519091 24.3460601838349 10.5955995828427
58.0186232038318 24.2443637325483 8.9955995828427
58.0279517449754 24.2668407580276 12.0955995828427
58.0242370409018 24.291999794618 11.3955995828427
58.1852975479383 24.349890693609 9.2955995828427
58.348780215069 24.0650197498704 2.2955995828427
58.2901267741197 23.5633026429186 10.7955995828427
58.2157787009526 23.5633960309626 10.4955995828427
58.8933780557793 23.9745666534763 9.3955995828427
58.7873960049744 24.0840343542172 7.0955995828427
58.3403292126594 24.0573929641517 10.7955995828427
58.4501418236811 23.819375823861 11.2955995828427
58.4482258193191 23.7419309006293 9.0955995828427
58.3504768429718 23.7995641108383 8.2955995828427
58.3050979314363 23.9279861929561 8.1955995828427
59.6047467083878 24.0163118550611 8.1955995828427
59.5871340486897 24.0810770651926 -1.8044004171573
59.1204291898449 24.0317287286891 8.3955995828427
59.068231204245 23.9142814995292 14.3955995828427
59.0774868922725 23.9643725109496 5.9955995828427
59.5081837015894 23.898525257707 9.1955995828427
59.3888123164521 24.053179354558 3.0955995828427
59.3784150052237 23.6895912089184 13.8955995828427
59.2495823909214 24.093170918365 15.9955995828427
59.3877643626485 23.9464050380039 8.3955995828427
59.8037928654645 24.2884806524369 8.7955995828427
59.3060975665381 24.3810625273093 15.4955995828427
59.996506746324 23.6846059120794 9.4955995828427
59.9853731183981 23.6709046503925 10.7955995828427
60.0375504106317 24.0570783110817 9.0955995828427
60.1174455737922 23.8566860390205 8.6955995828427
60.2742081759043 23.5788541792476 9.1955995828427
60.2104748256707 23.7313774514386 11.7955995828427
60.2461213635039 24.1422798343505 5.8955995828427
60.2463502262172 24.1430176146308 9.2955995828427
60.3003370610843 23.9035874564632 8.2955995828427
53.7935018129265 24.531761539783 8.4955995828427
53.7711316707478 24.5121690883479 5.6955995828427
53.3099698140163 24.8355527773944 8.7955995828427
53.8067460108317 25.1313600900551 16.5955995828427
53.6608821803606 24.8578863492836 12.0955995828427
53.5939304921717 24.8779751346594 11.7955995828427
53.5075874303764 24.8808394986589 1.6955995828427
54.1140295186951 24.6881216702999 7.4955995828427
54.0439785310259 24.7666278290078 9.1955995828427
53.956985966419 25.0800621585973 6.7955995828427
54.0679426643442 25.1469266049377 7.3955995828427
54.3599871012032 24.5669445112022 8.2955995828427
54.8283656671311 24.4604702085392 15.4955995828427
54.6906315167053 24.4676718419232 9.2955995828427
54.8197693978233 24.9606474090197 10.5955995828427
54.3778854995688 24.8484275530561 9.0955995828427
54.7256992715127 24.7043139464067 10.4955995828427
54.3924428954146 24.704170195252 9.9955995828427
54.7838367409963 24.7707428788457 7.1955995828427
54.8194977577227 25.2174986485325 16.1955995828427
54.6059676666915 24.453256562757 11.5955995828427
55.1087008166588 24.5369075071752 8.9955995828427
54.447975840546 24.8960839062761 9.5955995828427
54.4624744899327 25.1569611635893 7.4955995828427
54.5261144985306 25.0943681002699 6.4955995828427
54.5543526794777 24.6379534350551 8.7955995828427
54.9281489540146 24.7179426468247 15.9955995828427
