"","pmRA","pmDEC","i_K","Y","J","H","K","ps","pb","RA","Dec","err_RA","err_Dec"
"V2526",19.6180801391602,-43.8223419189453,2.05399990081787,NA,10.6639995574951,10.0819997787476,9.94499969482422,0.990622802660406,0.00229197671921466,59.3202247978549,24.0091427700672,4.2070926e-07,4.2061512e-07
"V2318",18.6876468658447,-41.2885055541992,NA,14.6256866455078,14.0483074188232,13.5071201324463,13.1941471099854,0.990607056676265,0.0400907353332312,53.457535060927,22.9387699338729,8.2557443e-07,8.2553305e-07
"V2290",17.5947380065918,-44.0017623901367,NA,NA,7.31199979782104,7.26700019836426,7.23899984359741,0.99055275490855,1,57.2969236515985,22.6094092268079,1.6836692e-06,1.6813946e-06
"V555",10.9514474868774,-38.9285163879395,6.39450454711914,19.6584815979004,18.1336078643799,17.3465423583984,16.50465965271,0.99054937477477,0.00226616528127332,57.1139967547012,23.7711600498249,1.2494754e-06,1.2494754e-06
"V1943",16.3606071472168,-42.4112129211426,2.57999992370605,NA,11.4160003662109,10.7449998855591,10.5299997329712,0.990510019593327,0.010866274079299,55.2956699956991,28.0113002925425,1.49882e-06,1.49882e-06
"V2569",13.3154926300049,-57.3781356811523,1.63100051879883,NA,10.2170000076294,9.78400039672852,9.66899967193604,0.990501708046215,9.31899968303895e-09,56.6574304043155,24.7475808659441,6.4425984e-07,6.441322e-07
"V598",17.7286853790283,-43.0289039611816,2.48200035095215,12.0919812393188,11.7729997634888,11.0950002670288,10.9130001068115,0.990483943590371,0.000310046891772831,57.8003478996127,23.9325528748577,4.7605243e-07,4.7588938e-07
"V2867",9.48893356323242,-37.9598541259766,NA,19.1102828979492,17.7538528442383,17.0297660827637,16.3130874633789,0.9904177903725,0.000813056897903675,58.2535666317416,28.6511607451875,2.1019937e-06,2.1019937e-06
"V2243",15.4810724258423,-55.9008712768555,1.42099952697754,NA,9.3129997253418,8.96500015258789,8.83300018310547,0.990370365412837,0.0626645078361399,58.2599102755511,21.6600411628894,1.6684096e-06,1.6659886e-06
"V2032",6.8014702796936,-50.284236907959,1.60199928283691,NA,10.0310001373291,9.66899967193604,9.52000045776367,0.990331135753217,1.19461915915053e-07,56.1799304047828,25.8754123373101,6.3064743e-07,6.3064743e-07
"V2352",17.3546695709229,-42.398494720459,NA,15.7752370834351,15.0579147338867,14.5282154083252,14.1288900375366,0.990300618630238,0.0607542996877445,60.6745971023152,22.4717504235721,8.032335e-07,8.030729e-07
"V2330",14.5827465057373,-42.1729850769043,NA,NA,10.8450002670288,10.2550001144409,10.1219997406006,0.990176044477241,0.0157212721918828,55.385283963313,23.1616114339194,5.3955887e-07,5.3955887e-07
"V2572",15.2822952270508,-37.1488227844238,NA,NA,11.66100025177,10.9280004501343,10.7285478210449,0.990113322148479,0.100596047977094,56.3092663985353,25.0887226480827,5.805135e-07,5.805135e-07
"V2399",15.3478164672852,-36.1688041687012,NA,14.5253658294678,13.9219665527344,13.3368005752563,13.0027341842651,0.990108663517439,0.0727968957216849,59.6423954763611,22.6698026327692,4.8008434e-07,4.799569e-07
"V979",20.0677433013916,-44.0268630981445,3.25214599609375,14.1172008514404,13.5458297729492,13.0075249099731,12.7012422180176,0.990032628576347,0.00894092928861678,54.9459062474216,26.3540315444954,2.0318626e-07,2.0318626e-07
"V148",18.8491401672363,-43.9347038269043,3.37556838989258,14.6781988143921,14.1176137924194,13.5887765884399,13.256103515625,0.989888661426231,0.000593731376347328,55.8643535859188,22.6281044456781,2.3699637e-07,2.3699637e-07
"V48",18.5320148468018,-45.7190856933594,3.10446929931641,13.2156076431274,12.6322841262817,12.125,11.8830003738403,0.989839674875762,0.438162065317992,57.2540874772617,24.9028426063901,1.6880456e-07,1.6880456e-07
"V2829",13.2953977584839,-38.2212333679199,NA,NA,12.0010004043579,11.3330001831055,11.1520698165894,0.989823305317702,0.110899643839951,55.2335854919051,28.7274909689861,6.843129e-07,6.843129e-07
"V149",17.7845287322998,-40.413932800293,3.51517868041992,15.2426156997681,14.6285362243652,14.0893144607544,13.7497577667236,0.989810155972883,2.55758214384727e-06,56.92066073571,21.8180571710965,3.02217e-07,3.022038e-07
"V145",14.9986610412598,-43.2703437805176,3.68058586120605,15.4057283401489,14.760645866394,14.2222318649292,13.8581886291504,0.989757777258789,3.60402454683273e-05,56.1228885003422,22.4235440129217,2.5129177e-07,2.5128477e-07
"V454",10.1993570327759,-36.2566375732422,5.98180484771729,18.174280166626,17.0339107513428,16.2689914703369,15.6497888565063,0.989695144528824,0.409422902162016,56.5844791608285,23.9719016973232,8.196488e-07,8.196488e-07
"V2764",19.1218070983887,-42.4543151855469,NA,14.337513923645,13.7467546463013,13.210259437561,12.916192779541,0.989691437216171,0.0773168878143293,57.5267341824212,26.9719213112369,4.00546e-07,4.00546e-07
"V798",17.1355495452881,-43.7381362915039,3.45800590515137,14.9605169296265,14.3558006286621,13.8215456008911,13.4789333343506,0.989574687398248,0.000120052903086365,57.1778474628339,24.455468242783,1.9868126e-07,1.9868126e-07
"V2826",19.19118309021,-41.4759178161621,NA,16.3826313018799,15.5563869476318,15.0225229263306,14.611686706543,0.989549206358383,0.0116965924115749,55.0636001241927,28.5836247261031,6.6610943e-07,6.6610943e-07
"V49",22.7533893585205,-42.0710411071777,1.77200031280518,10.5383094024658,10.4180002212524,9.92099952697754,9.80799961090088,0.989515500138801,9.75602261421571e-07,57.9136406319126,24.5489058687716,2.502996e-07,2.5028726e-07
"V2498",10.616117477417,-41.0277366638184,2.79800033569336,NA,11.4540004730225,10.8409996032715,10.6379995346069,0.989509191756021,0.615089276456031,57.5537645594718,24.3518770787307,3.09403e-07,3.0938884e-07
"V2389",14.7604827880859,-44.9994049072266,2.56999969482422,NA,11.2189998626709,10.6079998016357,10.3830003738403,0.989487017124739,0.431440173733408,57.3955191295203,23.4545730090237,4.8184825e-07,4.8184825e-07
"V693",17.3422565460205,-43.9796867370605,3.43854999542236,14.8764114379883,14.288013458252,13.7604217529297,13.4051237106323,0.989330569186908,0.000198356353463325,55.8745382564962,24.656584119784,1.6627375e-07,1.6627236e-07
"V2838",15.2145490646362,-37.6908302307129,NA,14.7596750259399,14.147253036499,13.6155490875244,13.2627601623535,0.989244140695026,0.0672670412640181,56.9285504825828,28.3164091511484,1.1776989e-06,1.1764147e-06
"V2824",17.6539897918701,-41.4517478942871,NA,14.8535327911377,14.2386445999146,13.730996131897,13.4220523834229,0.989081350134802,0.0410707238137389,55.0258712652326,28.1422288965265,7.018987e-07,7.0173365e-07
"V2576",19.1139392852783,-36.8238220214844,2.57399940490723,NA,11.4709997177124,10.7799997329712,10.6020002365112,0.989062245714618,0.0156250466167718,56.9086907896704,24.8918143761247,1.7634308e-07,1.7634308e-07
"V362",20.184534072876,-36.6097526550293,3.43860816955566,14.5377798080444,13.9346075057983,13.4150133132935,13.0632972717285,0.989041778372913,0.00708924693523694,54.0461651925472,23.8063633640443,5.4664207e-07,5.465641e-07
"V65",10.9532747268677,-39.0305023193359,2.72299957275391,12.534252243042,11.991135559082,11.3690004348755,11.1780004501343,0.989011663122016,0.00377010090614183,58.6450174467505,21.8837987357317,4.997525e-07,4.997525e-07
"V348",12.7816572189331,-44.2839469909668,3.11725734710693,13.1742296218872,12.6350392913818,12.0319995880127,11.7575051879883,0.988871249193201,0.150798877682509,58.3154606791357,22.8705796247703,3.4663677e-07,3.4659766e-07
"V2033",19.0763092041016,-40.9815139770508,2.44299983978271,NA,11.6440000534058,10.9849996566772,10.7700004577637,0.988775249970801,0.00102433546540182,56.5159266491142,25.4529416991657,2.9209986e-07,2.9209986e-07
"V2760",17.8298416137695,-37.675594329834,NA,NA,10.1319999694824,9.71000003814697,9.60900020599365,0.988714466523206,3.04060211542279e-06,56.9900526533534,26.629220606019,8.089117e-07,8.086591e-07
"V2291",11.7207832336426,-43.967212677002,2.51999950408936,NA,10.8690004348755,10.2180004119873,10.0220003128052,0.988709904821569,0.99732990436824,57.3995421345113,22.1513282237237,4.6285092e-07,4.6280357e-07
"V2101",16.2727489471436,-42.1485404968262,NA,12.8186322021484,12.1792392349243,11.5550003051758,11.3090000152588,0.988703121110884,0.169342170716697,60.919436360477,25.3595896336936,1.4709798e-06,1.4694622e-06
"V890",17.9182281494141,-45.5621566772461,3.70044040679932,15.4268198013306,14.7665157318115,14.236741065979,13.8831949234009,0.988700027541335,4.33585836957517e-05,55.7990051990219,25.525535941435,2.7201577e-07,2.7201577e-07
"V2300",19.125057220459,-38.7928619384766,NA,14.8853569030762,14.2409772872925,13.7102966308594,13.3730583190918,0.988662629528402,0.0809580567424683,59.1685387623109,22.1462613468696,8.1264676e-07,8.1264676e-07
"V2408",17.0957355499268,-37.6089706420898,NA,16.419397354126,15.6708164215088,15.0864629745483,14.6419773101807,0.988561879915125,0.00306275591685579,60.0488388329315,23.3858074821967,9.1198166e-07,9.113887e-07
"V2708",13.5589590072632,-35.7709617614746,NA,NA,11.7290000915527,11.0819997787476,10.8524644470215,0.988550051791348,0.165157085502096,61.8726910039751,25.5832640080254,1.0180024e-06,1.0180024e-06
"V2287",14.7734289169312,-44.8325691223145,2.87932704925537,NA,11.6671981430054,11.1059999465942,10.8395860290527,0.988540198339158,0.677127836361336,57.10346826207,22.4071476389148,2.4598754e-07,2.4598754e-07
"V371",20.8282279968262,-41.0776596069336,2.82968734741211,12.4883025360107,12.0333671188355,11.41100025177,11.1604974365234,0.988540127555884,0.0327441980258929,54.8977594778359,24.118390887573,2.3474873e-07,2.3474256e-07
"V714",18.8592338562012,-41.3348922729492,2.94359325408935,12.937494354248,12.2937869644165,11.7270002365112,11.4529616928101,0.988506082144574,0.00183362731350867,55.9862792413811,24.9934252645265,2.265952e-07,2.2658604e-07
"V2216",20.2793006896973,-36.3060264587402,2.86213611602783,NA,11.831000328064,11.1599998474121,10.8518636322022,0.988502906204858,0.0320322885850438,58.4922245632905,20.4803647972905,1.3244595e-06,1.32374e-06
"V834",12.650369644165,-42.9544067382812,3.29957698822021,13.7712554931641,13.2306413650513,12.66100025177,12.3252713775635,0.988454555405291,0.33642105750406,57.5077754339892,25.2113219141788,3.3433537e-07,3.3433537e-07
"V2304",19.9226779937744,-41.2914962768555,NA,14.0722894668579,13.4746236801147,12.9496521377563,12.6425273513794,0.988451528449078,0.163912702193827,59.8621740784489,21.8052445539492,3.122214e-07,3.1220688e-07
"V231",10.6723747253418,-41.1430854797363,4.20892810821533,16.2903423309326,15.5540027618408,14.9910049438477,14.5754823684692,0.98838356141419,1.52585577506414e-09,55.6970421133894,23.0111482276305,5.15511e-07,5.1545055e-07
"V2324",16.8215007781982,-34.5760040283203,NA,NA,8.2790002822876,8.17800045013428,8.0939998626709,0.988380131196191,0.00222183462260428,55.3457054357117,23.4869010858588,7.7430906e-07,7.7430906e-07
"V468",18.1562824249268,-43.8485717773438,4.20327281951904,15.4981355667114,14.9198703765869,14.4081153869629,13.9958009719849,0.988320237944827,0.91613547790534,56.2283074478652,24.1102104268785,1.4971533e-06,1.4971533e-06
"V549",15.3331546783447,-38.8937683105469,2.35800075531006,11.27383644104,11.0839996337891,10.4160003662109,10.2349996566772,0.98824671806646,0.0256377863929009,56.3872827279177,24.3031462940716,3.271375e-07,3.2710994e-07
"V244",14.0463409423828,-36.4819488525391,3.98913478851318,16.016674041748,15.3627080917358,14.8048095703125,14.3776159286499,0.988239246736454,4.46715664459418e-10,55.5239435737782,23.1206725548185,5.9557425e-07,5.9557425e-07
"V2767",13.9035358428955,-44.1548500061035,NA,NA,11.4139995574951,10.7770004272461,10.5989999771118,0.988203464635051,0.126607546555563,57.793964606213,26.5876367816897,1.0133842e-06,1.0133842e-06
"V553",12.6527843475342,-37.67236328125,3.51462650299072,14.9905605316162,14.3668050765991,13.8043775558472,13.4862661361694,0.988173401711008,0.000400432426115538,56.4864397006591,24.3688055484694,7.543327e-07,7.543327e-07
"V2533",19.3499984741211,-37.3058280944824,NA,NA,11.2080001831055,10.5939998626709,10.4196393585205,0.988163440086313,0.106263811336662,60.363189075972,24.1305193338608,1.0217444e-06,1.0217444e-06
"V1057",28.4701290130615,-40.2658424377441,3.69942760467529,14.8450222015381,14.1913814544678,13.651008605957,13.2577028274536,0.988150094544183,0.00765995688665511,57.8062753902771,25.4105601904122,3.720996e-07,3.720996e-07
"V128",12.6500034332275,-39.0029525756836,4.02520561218262,16.1127319335938,15.3935060501099,14.8687200546265,14.4503307342529,0.988101526969632,2.76878076022058e-10,54.3593699421325,22.5752095627866,4.5517933e-07,4.5517933e-07
"V2120",18.0692520141602,-46.570556640625,NA,NA,12.1477841949463,11.5590000152588,11.289999961853,0.988080139777656,0.374839731230038,58.3503969724581,19.4212067226027,1.2027544e-06,1.2019243e-06
"V259",13.8249082565308,-35.0333557128906,6.1453857421875,19.064416885376,17.8921604156494,17.1438064575195,16.4228286743164,0.988047393994456,1.91842484198457e-06,56.7312046497585,23.1877653127561,1.285824e-06,1.285824e-06
"V2354",12.7098369598389,-37.693977355957,NA,13.6590309143066,13.0757141113281,12.4530000686646,12.1871430969238,0.988040584883276,0.154897725307469,61.6189348775641,22.6165681505151,7.494732e-07,7.494732e-07
"V908",14.1240911483765,-33.2884407043457,3.4569771194458,14.2263469696045,13.6115989685059,13.0523748397827,12.7013003921509,0.988021869844,0.047461593664841,55.5001892615659,26.0200562527298,2.2908455e-07,2.2907881e-07
"V141",11.36012840271,-38.068359375,3.06224082946777,13.1303110122681,12.6090001678467,11.9750003814697,11.6993262863159,0.988006464370163,0.0785892875677143,56.1293230082195,22.2541124065945,3.0629604e-07,3.0629604e-07
"V2011",20.6364002227783,-42.8210601806641,2.8769998550415,NA,11.4759998321533,10.8549995422363,10.5780000686646,0.987978873417926,0.77456818740579,56.4740879980286,24.4690222722294,2.9312054e-07,2.9311272e-07
"V2363",20.7869815826416,-40.2862777709961,NA,14.0826349258423,13.4939432144165,12.9825043106079,12.6608760452271,0.987894385882726,0.118585824406667,52.9577419845988,22.8400982007749,7.306032e-07,7.3041696e-07
"V1137",15.3627710342407,-42.6882972717285,3.72214340209961,13.4523019790649,12.7224950408936,12.167276802063,11.8685929870605,0.987893218414703,0.998682216230425,55.7361372649528,25.9805913257406,5.1208144e-07,5.1208144e-07
"V2532",12.602499961853,-40.4046401977539,NA,15.3796157836914,14.6470127105713,14.0889768600464,13.659722328186,0.98773321198273,0.485904923790652,60.2104748256707,23.7313774514386,7.238616e-07,7.2356306e-07
"V611",11.7483148574829,-36.4689445495605,4.61516666412354,16.0543079376221,15.2831201553345,14.7040815353394,14.2562017440796,0.987617021194206,0.996273829956265,57.0194621963747,23.6583418325506,4.5371596e-07,4.5371596e-07
"V756",11.2362747192383,-34.8648834228516,6.15813255310059,19.5104866027832,18.0566234588623,17.1211395263672,16.5182914733887,0.987599139963306,0.00044005549888726,56.7683824521935,24.7909029794284,1.0934366e-06,1.0934366e-06
"V2547",16.6649627685547,-44.2296257019043,NA,14.9539403915405,14.3280124664307,13.7728996276855,13.3665132522583,0.987595896231953,0.245792351885417,55.6754627153289,25.1968923172464,2.2683501e-07,2.2682582e-07
"V2306",16.7563056945801,-38.8814888000488,NA,14.6848630905151,14.1522970199585,13.5529270172119,13.2359933853149,0.987572455702117,0.0292507841954959,59.2311450589475,22.1400733963417,6.75824e-07,6.756767e-07
"V2783",19.1758232116699,-39.024715423584,NA,15.0140800476074,14.3627014160156,13.8070755004883,13.4615526199341,0.987563620989587,0.0955389759303535,53.2398981771974,27.2887391472417,6.997161e-07,6.995526e-07
"V2489",18.9936828613281,-37.7901229858398,4.32305717468262,NA,NA,14.3835887908936,13.9285774230957,0.987554180983994,0.925518552560307,56.5598305563116,23.8503833062293,1.4126633e-06,1.4126633e-06
"V764",14.6415147781372,-41.7725219726562,2.8235205078125,12.8573847579956,12.371000289917,11.7340002059937,11.4969997406006,0.987525717848926,0.0114664856345307,56.9622825178765,24.5051928547536,1.569033e-07,1.569033e-07
"V329",18.1605834960938,-38.595817565918,3.40166759490967,14.8884983062744,14.2870044708252,13.7525615692139,13.417763710022,0.987499866415748,5.1958673479624e-05,57.3840410751562,23.2716007059613,5.010935e-07,5.010935e-07
"V2629",16.5242977142334,-35.3971290588379,NA,13.8361463546753,13.2468967437744,12.6406959915161,12.347007522583,0.987456427562142,0.15035591259191,61.1459598373254,24.4759584250022,8.633922e-07,8.63085e-07
"V2085",16.1431655883789,-45.2682266235352,NA,NA,12.0729999542236,11.4530000686646,11.1879997253418,0.987359144699762,0.28171585764671,56.3703970999428,27.4686817225037,1.7022459e-06,1.7022459e-06
"V381",20.2786960601807,-37.9405288696289,3.20895027160644,13.6600570678711,13.0809288024902,12.5031427764893,12.1929433441162,0.987354640659509,0.0677666901241752,54.8846740566272,24.266956099365,3.1258682e-07,3.1257224e-07
"V2728",19.9705963134766,-38.7406196594238,NA,14.1124315261841,13.5291576385498,12.9490003585815,12.6801021194458,0.987351731238894,0.0726458132807127,53.6980896837786,26.3703883852317,1.0920371e-06,1.0920371e-06
"V2669",17.8311004638672,-45.7673721313477,1.88499927520752,NA,10.7840003967285,10.1829996109009,10.0930004119873,0.987274854848106,4.41048470145589e-06,55.5196621347767,25.8858075503416,4.8853803e-07,4.884824e-07
"V2575",16.4468326568604,-43.2229270935059,NA,NA,10.7930002212524,10.2360000610352,10.1129999160767,0.98708288514534,0.00306776101505302,56.5271249895845,24.567340210697,3.835138e-07,3.835138e-07
"V699",17.7747440338135,-45.379207611084,3.25292705535889,14.1701335906982,13.5978565216064,13.0719881057739,12.7390639877319,0.987032287590513,0.0069898518459004,55.3327499751489,25.1136600839853,2.6812458e-07,2.6812458e-07
"V861",15.8169603347778,-34.347354888916,3.34568691253662,14.4426870346069,13.8532390594482,13.3159446716309,13.0118837356567,0.986974867601953,0.00319547256818564,54.2938105629542,25.2928985281332,3.7097675e-07,3.7091795e-07
"V99",16.2408294677734,-37.4424781799316,3.46815776824951,15.134783744812,14.5155267715454,13.9792699813843,13.6511850357056,0.986956955549577,6.30135659751563e-06,56.5669924730804,21.6860793463916,2.594582e-07,2.5944448e-07
"V2538",19.1581249237061,-44.4540100097656,NA,14.2367477416992,13.646448135376,13.1187496185303,12.8165156936646,0.986939058737846,0.0919827425583435,53.3099698140163,24.8355527773944,1.0373326e-06,1.0367999e-06
"V2747",18.7565155029297,-44.724739074707,NA,14.0995931625366,13.4955224990845,12.9566521072388,12.6600482559204,0.986885594464738,0.166575537574341,55.4989071802154,26.4610525725736,2.3388178e-07,2.3387567e-07
"V2404",21.7413539886475,-44.8552589416504,NA,13.0746622085571,12.5052947616577,11.9169998168945,11.6186626052856,0.986867251200841,0.291185264964299,59.3969677541148,22.9855479800744,1.2054776e-06,1.2041004e-06
"V2480",16.8408088684082,-36.723949432373,NA,NA,11.7419996261597,11.16100025177,10.944853553772,0.986853030099721,0.170776585197121,56.8894390589715,23.6924189687874,2.02367e-07,2.0236305e-07
"V526",15.1972856521606,-41.7531127929688,2.18599987030029,11.1786006164551,11.0629997253418,10.4169998168945,10.2510004043579,0.986788144086147,0.000422650245392564,56.3732576046821,23.7604476069918,1.714484e-07,1.7144578e-07
"V1032",27.6188297271729,-49.4517135620117,3.75180435180664,14.7522506713867,14.105320930481,13.583288192749,13.2243747711182,0.986671072805381,0.0626114650923131,57.1409590822728,26.5746844897019,7.29036e-07,7.2885103e-07
"V2185",12.8148670196533,-36.2440223693848,NA,13.1157522964478,12.5364942169189,11.9359998703003,11.6736047363281,0.986609656695796,0.24117336218714,58.8068259049159,19.5045891148548,1.1801334e-06,1.1796242e-06
"V893",21.6184711456299,-42.8458251953125,3.1408264541626,13.401725769043,12.8259715652466,12.2819995880127,11.9801042175293,0.986517415272906,0.0959333605213323,55.9027823294127,25.7834920147616,3.102694e-07,3.102694e-07
"V2134",18.4264793395996,-37.1330223083496,NA,NA,11.1309995651245,10.4940004348755,10.3409996032715,0.986489855195926,0.0418974377183983,52.0145433718758,26.9202434137095,1.210378e-06,1.209532e-06
"V2664",16.7500076293945,-37.7609939575195,NA,13.3362455368042,12.7729997634888,12.1309995651245,11.9193942642212,0.98635477783644,0.118090432777284,55.8591991753833,26.0417954410964,5.1460273e-07,5.1460273e-07
"V2344",16.0905170440674,-45.2334518432617,2.04699993133545,NA,10.0570001602173,9.51099967956543,9.35599994659424,0.986353000481798,0.999910848393851,56.9208224460472,22.9298982292134,6.0238546e-07,6.0238546e-07
"V302",11.1043643951416,-43.3496856689453,3.81937503814697,15.5001363754272,14.8518142700195,14.3259754180908,13.9332513809204,0.986335355428274,0.000179148319581879,57.7144731671705,22.6660250825046,3.113086e-07,3.1128485e-07
"V2495",9.70565509796143,-38.9207534790039,1.48500061035156,NA,10.1160001754761,9.73999977111816,9.62899971008301,0.986296870427827,1.2595327003595e-09,57.7295526165937,24.197409029164,6.992114e-07,6.992114e-07
"V2478",12.1431016921997,-40.8807754516602,2.48000049591064,NA,11.4350004196167,10.7980003356934,10.5939998626709,0.986252111802314,0.0125190434338081,56.5536440792845,24.0543241577448,2.9512458e-07,2.9510045e-07
"V1015",16.5116596221924,-40.2881851196289,3.20284198760986,14.2437496948242,13.5950231170654,13.0100235366821,12.7293012237549,0.986210919090658,0.000181751850872325,57.9262862209778,24.3615150338562,1.2287887e-07,1.2287887e-07
"V2672",20.4561061859131,-41.1883735656738,NA,12.854359703064,12.2640590286255,NA,11.3918082809448,0.98617655864462,0.328577023214589,55.9744752390652,25.4750128381746,7.0622724e-07,7.0605904e-07
"V2394",12.4866819381714,-43.5691871643066,NA,13.0986528396606,12.5630368804932,11.9519996643066,11.6376340484619,0.986125703838037,0.565758133664531,58.2923603476209,23.0528846241427,4.4247076e-07,4.424294e-07
"V57",15.8604831695557,-42.9455757141113,2.39000034332275,11.8517163467407,11.5050001144409,10.8039999008179,10.6639995574951,0.985879052156093,0.000268355585461233,57.3013170457343,23.2282623635878,3.1803899e-07,3.1803899e-07
"V2863",14.9618825912476,-40.9660949707031,NA,14.8866329193115,14.2873420715332,13.7124042510986,13.3378372192383,0.985829813507918,0.0988004790641501,53.6074834454398,28.6533968599155,8.7561557e-07,8.750874e-07
"V938",10.0591840744019,-34.0066108703613,3.66793918609619,14.8854341506958,14.2532596588135,13.6977586746216,13.3351812362671,0.985818589352403,0.0096605996405974,57.3119603911383,25.8828273306213,5.262028e-07,5.262028e-07
"V2571",12.826699256897,-41.2491760253906,NA,14.3149614334106,13.7147350311279,13.1338834762573,12.787834892273,0.985748808325851,0.219780267991661,56.2146543703172,25.087907804948,9.660467e-07,9.660467e-07
"V2879",12.9333200454712,-42.4164428710938,NA,NA,11.1529998779297,10.4940004348755,10.3109998703003,0.985578654217268,0.294099329747838,55.1617141960694,29.0899416466096,2.7702606e-06,2.7702606e-06
"V2001",19.8933658599854,-37.5809745788574,NA,NA,8.07900047302246,7.93300008773804,7.83799982070923,0.985576597206395,0.583139704802017,56.3369194725918,24.9220398560735,1.3818584e-06,1.3806e-06
"V176",21.7212295532227,-37.9217948913574,3.25937580108642,13.7557697296143,13.1931266784668,12.6319918060303,12.3328807449341,0.985451089443364,0.0960952160930245,57.964858264698,21.8213097982332,7.89256e-07,7.89256e-07
"V2821",15.3763360977173,-36.7043075561523,NA,14.7436828613281,14.1244087219238,13.5582361221313,13.240029335022,0.985405289406165,0.0638458683792965,54.1777769431196,28.3516549677387,6.7129315e-07,6.711487e-07
"V307",11.9542837142944,-38.4138565063477,5.88406372070312,18.3198909759521,17.2554035186768,16.6582908630371,16.0144786834717,0.985392289492139,9.55338161912067e-07,57.0469939614982,23.290325073349,1.0607289e-06,1.0607289e-06
"V2510",12.7024164199829,-37.757511138916,NA,13.520827293396,13.0233344650269,12.3979997634888,12.0856759643555,0.985367921207941,0.231461780717094,57.0574171596125,23.633095066697,3.0520016e-07,3.0520016e-07
"V2779",19.1061382293701,-38.074951171875,NA,13.2486095428467,12.6472673034668,12.128999710083,11.8667304611206,0.985167039945841,0.324049463237207,52.8613456309415,27.3266591184066,1.2422792e-06,1.2422792e-06
"V456",14.8891496658325,-34.1501884460449,4.97982025146484,16.4561710357666,15.6173858642578,15.0248603820801,14.5119705200195,0.98496008594127,0.999823710887412,56.7084296456333,24.0065713031799,3.2481418e-07,3.2479784e-07
"V291",13.5703153610229,-34.6655769348145,3.13264392852783,13.4434099197388,12.9485892868042,12.3660001754761,12.0773351287842,0.984901891785527,0.0783672887336533,56.9803318673641,23.3182633102235,2.7571602e-07,2.7571602e-07
"V203",19.1472282409668,-44.8623733520508,3.1634733581543,13.944390296936,13.3930387496948,12.8517345809937,12.5555570220947,0.98488033519222,0.00956249187586922,54.3188660762458,23.1845098445697,2.4307386e-07,2.43067e-07
"V2319",14.2223691940308,-37.2995643615723,NA,NA,10.2239999771118,9.78400039672852,9.6879997253418,0.984797139648455,3.08193104592291e-06,54.2119904587428,23.3039503699577,4.2837138e-07,4.2833386e-07
"V26",14.8498115539551,-35.2164535522461,3.09436416625977,13.6719245910645,13.1341915130615,12.5629997253418,12.2869997024536,0.98477889985451,0.0181305530026595,56.8651214472962,22.8314256052228,1.8513579e-07,1.851268e-07
"V2079",13.5914182662964,-42.5093879699707,NA,NA,7.19099998474121,7.10099983215332,7.08300018310547,0.984753702761895,1,56.3647387003961,28.6686030967995,5.2147643e-06,5.2147643e-06
"V2171",14.6085147857666,-34.8105316162109,NA,14.0261926651001,13.3821239471436,12.8421892547607,12.5392682647705,0.984705648161936,0.160184245547246,58.1272470673849,19.6776508941351,1.0757215e-06,1.0757215e-06
"V2843",22.8953990936279,-45.1571235656738,NA,NA,11.4879999160767,10.8210000991821,10.6459999084473,0.984630277076611,0.0570217134876478,56.2668271536389,29.4072254238246,2.5541992e-06,2.5541992e-06
"V2000",10.1098766326904,-40.6352157592773,NA,12.8122635650635,12.3090000152588,11.6859998703003,11.3604581451416,0.984510420382962,0.301588931104593,56.3193826238746,24.5756391826785,5.6485123e-07,5.6485123e-07
"V792",14.2340517044067,-41.8759384155273,3.22676300048828,14.245400428772,13.6942539215088,13.1184844970703,12.808002243042,0.984391659456758,0.00208046868904499,56.8684595835784,24.6758118664604,2.9729276e-07,2.9729276e-07
"V738",11.9012756347656,-37.7085189819336,3.90045547485352,15.843469619751,15.1420660018921,14.5866937637329,14.2346801757812,0.984271555151873,3.35891554792411e-07,56.2862030541035,24.4025847445321,3.1917463e-07,3.191591e-07
"V2335",15.4400186538696,-41.4015045166016,2.11999988555908,NA,10.0310001373291,9.49600028991699,9.34000015258789,0.984045848570398,0.999867580945217,56.6677019612289,23.4977075883843,3.3966816e-07,3.3964943e-07
"V2618",13.7007341384888,-40.0324096679688,NA,15.6953096389771,15.0035905838013,14.4325456619263,14.028862953186,0.984013217596354,0.134662692144731,59.999353505646,25.148220139165,1.1865297e-06,1.1857328e-06
"V212",19.4819984436035,-38.5784721374512,3.1887190246582,14.0635662078857,13.5094871520996,12.9862083816528,12.6710612869263,0.983973907108366,0.00589745796777219,55.0993475197158,23.0691357552675,2.4896005e-07,2.4894788e-07
"V2117",17.1097965240479,-45.1718482971191,NA,13.1469478607178,12.5854053115845,12.0613998794556,11.7744891738892,0.983909796028565,0.32697033086019,53.5922033581096,27.3959460227192,1.95578e-06,1.9522172e-06
"V210",18.0790767669678,-37.1650581359863,3.37235069274902,14.6827259063721,14.0960416793823,13.5493564605713,13.2160835266113,0.983893401493304,0.000390254311186333,54.9304424306184,23.2070581673338,2.8319738e-07,2.8319394e-07
"V247",20.367654800415,-33.1366271972656,3.6405086517334,14.7408256530762,14.097469329834,13.565878868103,13.1762084960938,0.983856883350547,0.0153343154575861,55.4540008045999,23.056524662322,1.9709539e-07,1.9709539e-07
