"","pmRA","pmDEC","i_K","Y","J","H","K","ps","pb","RA","Dec","err_RA","err_Dec"
"V4182",37.4252548217773,-34.6035346984863,NA,NA,13.0570001602173,12.3780002593994,12.1269998550415,0.534907243684067,0.0387852512615162,52.9427769267605,28.3961289669308,1.9362444e-06,1.9327872e-06
"V7806",37.7690353393555,-50.3873710632324,NA,16.1127223968506,15.4239883422852,14.8999376296997,14.5429973602295,0.534368761141558,4.45677709183245e-05,62.0642299264721,25.6352113255514,1.7947483e-06,1.7947483e-06
"V3178",17.7141571044922,-54.747501373291,NA,NA,16.0330009460449,15.4209995269775,NA,0.533304581560825,0.0725493954917422,52.9333240567883,19.9474920059249,7.784272e-06,7.686477e-06
"V5052",32.2703819274902,-34.5720443725586,NA,14.5238857269287,13.9781522750854,13.2910614013672,13.0368795394897,0.532807675293939,0.00830910735624935,53.1846322072914,25.8631058028444,5.965299e-07,5.964286e-07
"V10876",38.6848793029785,-34.6119689941406,NA,17.1365070343018,16.3694705963135,15.7013349533081,15.2888870239258,0.531929249837805,5.31654332780462e-08,53.7124680779779,25.3756431342302,9.608947e-07,9.608374e-07
"V3492",19.9119091033936,-34.1438446044922,NA,15.6955261230469,15.1357316970825,14.5665626525879,14.2534255981445,0.531880216825517,0.00115071659704125,56.2248235619683,29.6779954636401,8.450241e-07,8.450241e-07
"V3430",36.1089363098145,-18.3265190124512,NA,13.2160911560059,12.637225112915,11.9460000991821,11.7250003814697,0.531621549858692,0.0103804897871137,59.8153385184317,25.3490369839676,1.2146027e-06,1.2146027e-06
"V3151",17.2929878234863,-26.4153423309326,NA,15.1144819259644,14.4470415115356,13.872932434082,13.5188026428223,0.530705267955634,0.00924330595183454,61.3712357630171,24.254695610935,9.331935e-07,9.329443e-07
"V8709",34.7699737548828,-33.4256973266602,NA,14.5177574157715,13.9822053909302,13.3516187667847,13.0893335342407,0.530455552335596,0.00507995182471943,59.7435382781357,20.1372686036699,5.2539104e-07,5.2539104e-07
"V3103",16.3502731323242,-32.9449424743652,NA,15.1288537979126,14.5941095352173,13.970513343811,13.705394744873,0.529628399903335,0.0189275890702492,53.0662480574554,21.7498729438534,7.3989236e-07,7.39585e-07
"V4453",25.2747917175293,-22.8164405822754,NA,13.6838703155518,13.1760158538818,12.5626263046265,12.2907769775391,0.529423623114276,0.000105210449040438,54.2768525161864,27.2043526482412,8.627217e-07,8.627217e-07
"V3786",23.8513050079346,-52.3740234375,NA,15.7811193466187,15.1788187026978,14.587571144104,14.2478723526001,0.52910259703555,0.000103771971052491,56.2081011461651,20.4022668841134,4.9902303e-07,4.989252e-07
"V3115",18.1569004058838,-27.5031623840332,NA,14.8889694213867,14.3312196731567,13.8718023300171,13.5371675491333,0.529033199627441,0.0105135236388763,60.6858906553964,28.0238925059436,2.1853284e-06,2.1853284e-06
"V3387",29.0679721832275,-47.070484161377,NA,15.0606298446655,14.5071859359741,13.9032049179077,13.619423866272,0.52814005201185,0.00782542968766908,54.9421686917709,29.509815645121,1.8296736e-06,1.8296736e-06
"V2713",27.7237968444824,-35.8410720825195,1.53900051116943,NA,10.4289999008179,10.0059995651245,9.92399978637695,0.528098862498249,1.06563646795621e-11,52.2032346160145,26.4992798515749,1.3576802e-06,1.3551844e-06
"V31355",38.93408203125,-18.6528301239014,NA,NA,11.5629997253418,10.960000038147,10.7080001831055,0.527971179369039,5.88653374310466e-05,62.6374832963956,24.7824846459513,1.2526756e-06,1.2526756e-06
"V3940",17.1382293701172,-20.9471206665039,NA,13.2912178039551,12.7671985244751,12.1459999084473,11.8893916702271,0.527963888041309,0.000219698871143703,60.6635862299972,27.658274525481,8.234269e-07,8.234269e-07
"V22693",18.9864978790283,-69.0603561401367,NA,14.3794374465942,13.9094457626343,13.2989568710327,13.042064666748,0.527570404831084,1.16318510379188e-10,58.2041241067166,21.0014262820932,7.133773e-07,7.13204e-07
"V3154",10.2775869369507,-37.5840721130371,NA,15.6224136352539,15.0504264831543,14.4641580581665,14.1769075393677,0.527526003960168,0.00377162656339536,61.794689411537,23.0502141538557,8.564109e-07,8.564109e-07
"V3572",31.031400680542,-36.8243980407715,NA,14.8267450332642,14.2928915023804,13.7037124633789,13.4095878601074,0.526830618225497,0.00932116449507669,54.8468410387986,28.8875169302836,1.7961238e-06,1.793363e-06
"V4925",5.01535701751709,-65.5962142944336,NA,15.5363302230835,14.837007522583,14.1990213394165,13.8416891098022,0.526747591355187,0.000163302163987855,58.3077107155372,28.2961140941136,1.1553234e-06,1.1545876e-06
"V6275",34.2126121520996,-32.4751739501953,NA,14.3710794448853,13.8564043045044,13.2455701828003,12.9869067764282,0.526705633517359,0.00421420286340957,54.8133086770705,26.8081350170361,8.5470276e-07,8.5421146e-07
"V3898",30.9095802307129,-39.6133460998535,NA,15.826997756958,15.1495962142944,14.5300216674805,14.202766418457,0.526665561865589,0.0208333545931639,56.8390399571217,28.706335990149,9.046214e-07,9.0426806e-07
"V3134",22.7645015716553,-31.1288661956787,NA,13.6196279525757,13.1516332626343,12.4938282394409,12.297467956543,0.525737612558674,0.0176529015275799,59.0384319915322,27.9337428073395,7.7118716e-07,7.7096826e-07
"V7954",31.53173828125,-25.2852039337158,NA,14.289701461792,13.7057991027832,13.0133295059204,12.7293403244019,0.525722431290988,0.000402744392906995,61.6400988950167,24.6221316803357,7.908618e-07,7.9062573e-07
"V3033",1.11351549625397,-28.9060249328613,NA,NA,10.8400001525879,10.2709999084473,10.1639995574951,0.524934395012947,0.000589076735199145,59.5429619422786,19.1251605052762,5.991335e-06,5.841346e-06
"V56022",-14.7126741409302,-40.0549201965332,NA,NA,11.4969997406006,10.8109998703003,10.6621520614624,0.524708357805855,0.075495609552427,61.5417664635126,25.1587088808282,8.735566e-07,8.735566e-07
"V1834",-13.9816541671753,-26.4696674346924,3.6129207611084,15.0649404525757,14.4693632125854,13.9251623153687,13.5716114044189,0.524171732522777,9.42570360340511e-06,59.672441057972,22.9659902752616,6.919507e-07,6.919507e-07
"V3393",14.4123058319092,-23.2461051940918,NA,14.4035873413086,13.7901124954224,13.2272748947144,12.9441745376587,0.523435015608549,0.000165813409151894,60.6675544146314,24.0247922648542,7.1599163e-07,7.1599163e-07
"V13898",-7.81388759613037,-33.1359214782715,NA,13.5982484817505,13.0512552261353,12.4169998168945,12.1665523147583,0.523352017204255,0.0332414000261492,52.9496971751646,23.1214954108747,7.967807e-07,7.9662397e-07
"V3924",-1.16792917251587,-53.0852661132812,NA,14.7992076873779,14.2606925964355,13.6794147491455,13.3944063186646,0.523264173773448,0.00129071060332853,53.3404435015693,23.7210058210929,1.2690493e-06,1.2674429e-06
"V6831",32.8421936035156,-23.9653015136719,NA,13.2651557922363,12.7589998245239,12.0679998397827,11.8234164810181,0.522603369890159,0.000212444280147328,59.5102927616704,26.6486614805402,1.1524635e-06,1.1524635e-06
"V3584",28.0092754364014,-30.950439453125,NA,13.1696376800537,12.7017068481445,12.1579999923706,11.8735663986206,0.522487910411646,0.0226628364496551,60.117264669236,24.605625988153,6.974502e-07,6.974502e-07
"V3385",26.133373260498,-27.1622982025146,NA,14.4592332839966,13.9283294677734,13.3463935852051,13.0577440261841,0.52198418117246,0.00161355938386021,55.6702484297071,29.3146782595759,1.8231999e-06,1.8231999e-06
"V4623",-4.8276629447937,-35.618408203125,NA,14.6689958572388,14.0742282867432,13.480619430542,13.1747493743896,0.521699998780156,0.0187084951253248,55.743284611257,19.1347387437425,1.0668232e-06,1.0668232e-06
"V3608",1.97945308685303,-38.0291023254395,NA,13.2609024047852,12.7847871398926,12.173999786377,11.9907243347168,0.521579418992077,0.0441035577871072,57.8475593757657,28.9839972508095,8.709741e-07,8.706587e-07
"V3280",21.0802345275879,-27.0705013275146,NA,14.4236001968384,13.8867979049683,13.2631177902222,12.9752910232544,0.521347038256879,0.000773125681877262,58.652076183165,27.4894511661186,6.3773484e-07,6.3761104e-07
"V4361",-4.87613153457642,-30.166748046875,NA,13.8716373443604,13.3245220184326,12.7175630950928,12.4105088806152,0.521230181131002,0.018701711846536,57.6609893225182,19.3105040557992,1.6330265e-06,1.6330265e-06
"V1897",22.7509803771973,-37.8029441833496,NA,NA,12.1504335021973,11.6020002365112,11.4310891723633,0.520825384679243,0.187905885513625,58.1771598563343,25.1174034746772,3.729181e-07,3.729181e-07
"V2937",9.19389820098877,-47.8854675292969,NA,15.3863983154297,14.7916984558105,14.1888885498047,13.8881692886353,0.52058491392698,0.0293293839302782,58.3083339201976,19.7164583550429,8.348541e-07,8.343963e-07
"V3021",9.88477420806885,-31.0928630828857,NA,14.6110696792603,14.0566539764404,13.4448280334473,13.1809139251709,0.520172198238615,0.00270066354615894,57.7965486659242,21.4216969420375,3.9633395e-07,3.9631468e-07
"V35701",39.6926765441895,-25.8779602050781,NA,14.2864570617676,13.7544975280762,13.195707321167,12.8819177246094,0.519892154241784,0.000307453921548184,52.4723370351438,24.0218929624568,6.5807296e-07,6.5765465e-07
"V20095",22.8092441558838,-72.5146636962891,NA,14.5608549118042,14.0521354675293,13.4190158843994,13.15221118927,0.519204145398265,2.83415069191051e-10,57.968122946824,19.9539827434328,8.196009e-07,8.1933814e-07
"V14766",-7.19836759567261,-39.4455413818359,NA,14.4220657348633,13.8675394058228,13.2232494354248,12.9219720458984,0.519183830258574,0.032103204845654,62.2117940487317,26.531289949706,7.368176e-07,7.366266e-07
"V50059",42.2756423950195,-22.8808612823486,NA,14.0881261825562,13.510892868042,12.9147180938721,12.6379754638672,0.518667219664128,0.000147264858104124,60.7148934698884,22.9285635036219,7.966399e-07,7.964832e-07
"V3678",3.53960776329041,-31.2602386474609,NA,14.5389347076416,13.9677505493164,13.3762187957764,13.100902557373,0.51858831235512,0.00270450827606816,59.6055700818249,21.4298772704318,5.980319e-07,5.9778563e-07
"V3907",27.0143756866455,-23.7775611877441,NA,13.7590017318726,13.2070150375366,12.6409997940063,12.4099137878418,0.517546311992405,0.000538552739133391,56.5170258010446,27.8525809231422,1.1191162e-06,1.1184474e-06
"V4636",22.1986331939697,-19.3864116668701,NA,NA,9.68400001525879,9.31900024414062,9.25399971008301,0.517432614721823,4.61206184354523e-10,61.6708417534123,27.5703981084314,9.497509e-07,9.497509e-07
"V3645",16.1438407897949,-56.7213554382324,NA,15.3225841522217,14.7555894851685,14.1590805053711,13.8482275009155,0.517147710698544,0.000454489673572422,53.424373314304,26.34012750653,9.966768e-07,9.952772e-07
"V1038",5.67389154434204,-32.2857894897461,4.03084182739258,16.1597232818604,15.4426326751709,14.8214149475098,14.459789276123,0.516114634895192,2.99520408475473e-11,58.9025081149596,22.5386005880079,6.514994e-07,6.512824e-07
"V84041",48.4175796508789,-33.8255386352539,NA,14.1495475769043,13.6004858016968,13.0074338912964,12.7148645019531,0.515928915900547,0.0259457775731029,57.5107504188743,28.1845886381801,8.187049e-07,8.185349e-07
"V2921",30.5735511779785,-36.5911865234375,1.92799949645996,NA,9.84899997711182,9.29399967193604,9.13700008392334,0.515879019489455,0.999983473053114,58.0367246422025,20.4384584052521,6.2083257e-07,6.2083257e-07
"V3333",5.52758979797363,-27.6219272613525,NA,14.8343496322632,14.2126693725586,13.6428213119507,13.2938041687012,0.515771982056701,0.00430255612533059,53.7594421024706,28.2777932757757,9.4177676e-07,9.4177676e-07
"V3925",29.1413917541504,-16.093053817749,NA,13.3664274215698,12.8294839477539,12.2410001754761,11.9899997711182,0.513747259288588,0.00105447504677869,57.2647513860219,28.3500618157066,1.576565e-06,1.5746969e-06
"V1383",30.1712474822998,-4.9685378074646,3.45998382568359,14.6179819107056,14.0606079101562,13.459924697876,13.1616535186768,0.513620195744004,9.16777764814469e-12,56.0268841258786,26.226274019473,1.0910088e-06,1.0903891e-06
"V1007",7.47120380401611,-36.1122436523438,3.62594890594482,15.2948484420776,14.6612558364868,14.0409278869629,13.6817960739136,0.51291231587082,4.05943459214075e-06,59.8152825599034,24.4977451248641,3.7807038e-07,3.7804222e-07
"V3360",-0.11067146062851,-34.0144462585449,NA,14.2064256668091,13.6619024276733,13.1010103225708,12.853071937561,0.512387409095817,0.0121626523616147,55.2225449988214,28.6644057119269,1.2912923e-06,1.2912923e-06
"V61340",50.2031211853027,-30.9588375091553,NA,14.3143014907837,13.7311162948608,13.2124662399292,12.8770082092285,0.512061814872664,0.0151895941900592,53.0928057183928,20.9726815937831,8.622074e-07,8.622074e-07
"V2911",8.10777282714844,-37.5118675231934,NA,15.0665330886841,14.5161390304565,13.8802785873413,13.5871477127075,0.51198168303441,0.0377001782927316,54.3761855685473,28.5406774137886,7.1103835e-07,7.1103835e-07
"V14341",-5.15536594390869,-47.8353080749512,NA,15.2768126296997,14.6186055755615,14.0004343414307,13.6870305633545,0.511119011938552,0.0317033432769946,54.900621054482,24.5453834967152,3.4033891e-07,3.4033891e-07
"V9427",40.2827339172363,-37.1172218322754,NA,13.6951808929443,13.1722640991211,12.576000213623,12.3895299530029,0.511092724630631,0.037487966879529,52.6788682614609,27.3232781652523,8.9289466e-07,8.9233464e-07
"V10684",33.3311538696289,-54.7544441223145,NA,14.6780939102173,14.1622219085693,13.6212606430054,13.3588428497314,0.510430051230032,0.000169301503063712,59.9960482236952,26.4544592766751,9.172446e-07,9.1700554e-07
"V5831",39.9308776855469,-26.4059448242188,NA,14.2221794128418,13.6880731582642,13.0860300064087,12.8037860488892,0.51040709296455,0.00302217820366357,54.7175638516079,27.0443893850348,2.2803988e-06,2.2803988e-06
"V4264",4.92714309692383,-48.8387184143066,NA,NA,11.8620004653931,11.1180000305176,10.8699998855591,0.509753761370213,0.256686885956223,59.3178344711357,22.6700621317579,4.0799677e-07,4.0799677e-07
"V1276",42.9026298522949,-35.4573783874512,5.21797847747803,16.9118347167969,16.0249118804932,15.3377113342285,14.8026571273804,0.509609821687394,0.984719012240397,57.7639880685676,22.2572994485703,3.9591583e-07,3.9589003e-07
"V2979",13.6134605407715,-30.6212787628174,NA,14.7043447494507,14.1493663787842,13.4584712982178,13.2118873596191,0.509176450957492,0.0197921810360475,51.5804574831804,26.0604492445041,6.407177e-07,6.4059213e-07
"V5835",33.0100364685059,-26.9535903930664,NA,13.8464393615723,13.3746500015259,12.7440004348755,12.4841344451904,0.509040784256949,0.00125434388025292,56.8511475479867,19.4451388275519,7.65951e-07,7.6559735e-07
"V4588",23.9155578613281,-23.0753479003906,NA,13.5824403762817,13.0683555603027,12.4245991134644,12.192243347168,0.508904757875083,5.10013179819691e-05,55.4966414418926,26.0825580245196,2.5536406e-07,2.553561e-07
"V3535",2.14863443374634,-34.4219779968262,NA,14.6138744354248,14.0690069198608,13.5576143264771,13.259238243103,0.508855091502854,0.00556384789703324,54.4042023690259,20.9759081520166,9.190425e-07,9.190425e-07
"V3539",13.3901329040527,-24.1537227630615,NA,13.5926942825317,13.0626964569092,12.3955797576904,12.1546542739868,0.508706020104565,0.000377643521656701,53.3044774461991,23.9975564098474,8.328679e-07,8.3229077e-07
"V3485",11.3587522506714,-24.9421710968018,NA,13.0140056610107,12.5246181106567,11.8739995956421,11.6679675674438,0.508250685024224,0.000694478272994958,60.2008994054394,28.7213528751802,9.836771e-07,9.836771e-07
"V4316",12.9949264526367,-47.4177398681641,NA,13.7243022918701,13.2714977264404,12.6219997406006,12.4684836959839,0.507888423214217,0.0863996607841021,59.8548751751165,24.2489709193448,7.925814e-07,7.924271e-07
"V4128",22.4003467559814,-19.2166881561279,NA,13.3171415328979,12.7817964172363,12.2019996643066,11.9219777679443,0.507623889731771,6.11277729677395e-05,53.4850609187931,26.3276103419281,1.0785566e-06,1.0767836e-06
"V17145",41.4605178833008,-33.5495834350586,NA,14.5448331832886,14.0076446533203,13.4093704223633,13.1191434860229,0.507316744576515,0.00823168166162591,56.3009958351644,20.3418388982006,9.2678454e-07,9.2678454e-07
"V3006",9.17680263519287,-37.4868965148926,NA,16.2986717224121,15.6332960128784,14.9863367080688,14.6287059783936,0.506958218514196,0.000656638564248246,62.2704291209108,23.7698190531871,1.7988096e-06,1.7988096e-06
"V1068",16.0218715667725,-26.2902011871338,3.09594081878662,13.7872734069824,13.2313041687012,12.5759605789185,12.3241527175903,0.506871770687086,3.24675077513215e-05,57.4866875231671,21.9618419046764,2.308321e-07,2.308321e-07
"V28262",39.4402770996094,-24.6401691436768,NA,13.9371767044067,13.422399520874,12.7916225814819,12.5149114227295,0.505326706920531,0.000376306806065263,60.0563387468598,25.5475178646124,8.0516253e-07,8.0516253e-07
"V4612",29.0359764099121,-27.8536567687988,NA,15.4999179840088,14.8113660812378,14.3042154312134,13.9644870758057,0.504072496391206,0.000802099461621464,53.2061549421078,25.2675229755219,8.4071337e-07,8.4071337e-07
"V4035",6.42996597290039,-25.5280265808105,NA,14.7502689361572,14.125714302063,13.5618362426758,13.2109413146973,0.503827513099265,0.000434869294292595,60.3199520619597,26.5106128949665,9.752838e-07,9.752838e-07
"V4266",28.6120872497559,-25.7344036102295,NA,14.8718919754028,14.2837858200073,13.6940393447876,13.3482513427734,0.503737449455937,0.000568976472787419,60.6444370196432,23.8022724759564,8.121276e-07,8.121276e-07
"V3146",34.8027381896973,-45.183708190918,NA,12.7432308959961,12.2535180664063,11.7130002975464,11.4734599685669,0.503614361561345,0.121091384852943,61.0678593751237,22.0230630356236,2.2367942e-06,2.2367942e-06
"V3995",18.9202499389648,-21.7651672363281,NA,13.2423020172119,12.6644448852539,12.0819997787476,11.8848903274536,0.502117017651114,5.2908978107058e-05,60.4816774878125,20.730409030561,3.8069098e-07,3.8069098e-07
"V2903",7.10266590118408,-39.7236099243164,NA,15.2570457458496,14.6680994033813,14.0627737045288,13.7536716461182,0.502083757184872,0.0409779002313605,60.9885351690836,21.8123561080376,9.1728583e-07,9.169175e-07
"V55195",41.7186393737793,-24.2171382904053,NA,14.4305467605591,13.8500995635986,13.3415069580078,13.034984588623,0.50200554035177,0.000126726965669621,60.067636156729,26.4336598167556,8.4816037e-07,8.4786916e-07
"V3542",1.34006190299988,-42.6617660522461,NA,14.7957057952881,14.2571516036987,13.7212104797363,13.4355840682983,0.501648488423231,0.0081969332811318,57.7339861653697,19.8474625819529,8.614059e-07,8.6110083e-07
"V10899",42.6197204589844,-55.9604911804199,NA,13.9486083984375,13.4469585418701,12.9820003509521,12.682438621521,0.50113232976316,0.00485141796444311,59.5770552048874,28.0348957501,2.4197384e-06,2.4197384e-06
"V3894",2.9880256652832,-29.8966865539551,NA,14.2825393676758,13.7708292007446,13.251727104187,12.9191558456421,0.501019695196249,0.00219519506857158,56.6868158158384,19.7946435605024,4.829071e-07,4.8285335e-07
"V2917",16.9079742431641,-28.7829513549805,NA,NA,11.0659999847412,10.5349998474121,10.3800001144409,0.500856178079632,0.00119379342545178,54.5805642472779,21.1413140342058,1.3824242e-06,1.37995e-06
"V2951",12.4570407867432,-51.9139785766602,NA,15.1462116241455,14.5782279968262,13.9489736557007,13.6777286529541,0.500829757895869,0.0169964475760127,59.4227690075441,28.2766094338792,8.3276433e-07,8.324973e-07
"V2877",21.9242725372314,-44.1314353942871,NA,NA,16.8646430969238,16.1103319549561,15.5074100494385,0.5008131116406,0.214219235295365,54.8457148972585,29.4718796828787,4.6077776e-06,4.6077776e-06
"V1992",27.6826229095459,-25.4448757171631,NA,8.28413421630859,8.35999965667725,8.1230001449585,8.03999996185303,0.50044302062489,0.17739604901901,56.422480736372,24.2885504471382,1.0834209e-06,1.0824208e-06
"V3092",13.7312030792236,-22.3325595855713,NA,NA,10.7379999160767,10.1180000305176,9.90100002288818,0.499834407118531,0.9812917368623,61.7725600714198,25.3700535189406,2.633786e-06,2.6251041e-06
"V12505",25.8994674682617,-14.5777540206909,NA,NA,11.6459999084473,11.0229997634888,10.8450002670288,0.499384113021519,4.74816566065073e-08,60.1912068515822,26.0961506200257,1.0752746e-06,1.0752746e-06
"V4659",5.07575988769531,-53.4090003967285,NA,16.078254699707,15.4283866882324,14.8491086959839,14.5033540725708,0.499311691982147,6.35859223929724e-06,60.2382926622201,22.6390229768886,4.206289e-07,4.206289e-07
"V3066",18.5648746490479,-28.7449417114258,NA,15.4253063201904,14.7782526016235,14.2616815567017,13.9130191802979,0.499304148657283,0.0102020204191197,53.4252060745868,26.1108290691978,8.748097e-07,8.739073e-07
"V2971",18.9716644287109,-31.3824119567871,NA,15.1309909820557,14.5409269332886,13.9256954193115,13.6096649169922,0.499081295804668,0.0412565351945432,62.3559224232483,26.2333649578364,7.292248e-07,7.292248e-07
"V17517",35.9172782897949,-56.034553527832,NA,15.4499568939209,14.8209009170532,14.21142578125,13.8858947753906,0.498714166106862,0.000357604079181617,53.0275016108708,23.752385610707,8.3183863e-07,8.316603e-07
"V4374",13.8480138778687,-21.530366897583,NA,NA,11.6920003890991,11.0629997253418,10.8987147903442,0.498712810850464,1.79337564816251e-05,55.4347557986363,21.4708596255077,3.8714484e-07,3.8714484e-07
"V3266",21.8021755218506,-47.1746864318848,NA,15.3615980148315,14.8086643218994,14.2308979034424,13.9454822540283,0.498657893894563,0.00740456976997173,62.413363701162,21.0528548931331,8.18613e-07,8.183511e-07
"V2869",2.6360912322998,-43.3780250549316,NA,NA,9.7480001449585,9.44400024414062,9.37600040435791,0.498422720899702,2.536035381695e-09,58.6008112657738,28.3816189614652,9.855241e-07,9.852275e-07
"V963",13.8771018981934,-43.4575614929199,6.21427726745605,18.599796295166,17.6178951263428,16.8088455200195,16.1701316833496,0.49830081115372,2.6860225754044e-05,58.0414436166099,25.3080862444459,1.3278094e-06,1.3278094e-06
"V3791",28.6527080535889,-39.7375030517578,NA,NA,12.3059997558594,11.6599998474121,11.5667407608032,0.498276206547135,0.0191981294656041,57.0793852516629,25.9559394085886,1.8866056e-07,1.8866056e-07
"V4061",25.5977478027344,-21.5356616973877,NA,13.4773931503296,12.9261388397217,12.3579998016357,12.1308486557007,0.497307308550769,0.00021001123104647,61.1606486962877,21.7799368678198,7.045956e-07,7.045956e-07
"V3814",1.72314620018005,-33.662281036377,NA,15.3677682876587,14.6751718521118,14.0813817977905,13.7070055007935,0.497032435811423,0.0591244410745071,52.5725669708198,25.7556749222157,8.8727774e-07,8.8694435e-07
"V3012",17.9671840667725,-30.1900901794434,NA,13.7040987014771,13.2322587966919,12.6391128921509,12.4267470932007,0.496468540496606,0.0377135575663752,55.120666820374,28.3291391821309,7.888738e-07,7.888738e-07
"V32864",2.23917841911316,-75.8379974365234,NA,16.7114372253418,15.9767417907715,15.3958978652954,14.9576635360718,0.496082734301039,8.34887714518118e-14,57.1264433686963,19.5229843569373,8.7978293e-07,8.7978293e-07
"V6829",3.23938012123108,-22.8176803588867,NA,13.0516366958618,12.5543088531494,11.8629999160767,11.6330003738403,0.495959987803102,4.90454170051224e-05,60.2882855075494,24.6950170097571,5.933423e-07,5.933423e-07
"V6540",21.0122203826904,-67.6462173461914,NA,16.333065032959,15.5341787338257,14.8707675933838,14.460129737854,0.495790989737446,8.67358187495171e-07,62.4823661068236,26.0816672672481,1.1182855e-06,1.1182855e-06
"V6552",25.7563323974609,-18.0704746246338,NA,13.3609189987183,12.8660001754761,12.2790002822876,11.9738738632202,0.495669035543175,6.17757517262785e-06,55.3404240661235,26.7221090457897,1.0763562e-06,1.0763562e-06
"V5233",28.4206275939941,-23.0029602050781,NA,14.5895824432373,14.0287189483643,13.4432783126831,13.1211166381836,0.495371507361234,5.67905951118775e-05,53.9626842853723,19.2529012210216,1.3253475e-06,1.3253475e-06
"V3609",17.8964462280273,-22.8501033782959,NA,16.737964630127,15.9672327041626,15.3783550262451,14.938868522644,0.495206033271661,7.73172512236187e-07,58.0150738832408,27.3779921155536,1.4162941e-06,1.4159151e-06
"V7652",24.0162944793701,-16.4439277648926,NA,14.3744707107544,13.7483625411987,13.1932916641235,12.8525827026367,0.495077080208125,3.27741299432915e-07,56.5915521060148,19.8254288227276,4.448043e-07,4.447623e-07
"V1280",22.248966217041,-11.5555028915405,3.07090686798096,13.2635498046875,12.7481126403809,12.0878624343872,11.8227880096436,0.494383609143565,4.34878799637772e-11,56.5660038434086,22.0447141045153,1.636849e-07,1.6368355e-07
"V8777",-10.2386817932129,-47.3836708068848,NA,14.7883853912354,14.2212266921997,13.6992855072021,13.3670330047607,0.494285393314312,0.0111161758669017,61.354292281483,21.1675074098364,1.0614641e-06,1.0608934e-06
"V4071",17.1118869781494,-19.3319911956787,NA,13.6972980499268,13.1089477539062,12.5111641311646,12.2261712646484,0.494114445554934,2.23941241942471e-05,56.0986864372979,20.5782038688667,8.7164545e-07,8.7164545e-07
"V3511",12.9764699935913,-23.824312210083,NA,NA,12.0900001525879,11.4580001831055,11.2781550979614,0.494084448018592,0.00263030824704302,54.0322448043475,22.8461250962486,1.2355837e-06,1.2355837e-06
"V9220",-2.73773431777954,-28.6104183197021,NA,13.5190401077271,13.0124053955078,12.4049997329712,12.1247422790527,0.493966886413277,0.00433386000574654,59.3833818674102,24.4937539941242,3.8802602e-07,3.8798004e-07
"V3465",14.2627725601196,-21.7457695007324,NA,14.4942502975464,13.9012470245361,13.3457536697388,13.0080261230469,0.49352432524193,0.000259098980917916,52.0009355567752,26.884398408891,7.7185416e-07,7.716347e-07
"V5195",1.3001252412796,-54.4826698303223,NA,13.3157844543457,12.8378238296509,12.33899974823,12.0302188491821,0.493399495348706,0.00404589365501151,54.6350311703872,19.8958207626176,7.581271e-07,7.579191e-07
"V72865",40.7236747741699,-60.0379295349121,NA,16.4966316223145,15.7835731506348,15.1776456832886,14.7873201370239,0.493055077356827,2.67147465260464e-08,59.5207445467704,22.616949753788,7.6886687e-07,7.687708e-07
"V3850",12.8476161956787,-36.4300842285156,NA,15.538537979126,15.0360021591187,14.4911994934082,14.1777772903442,0.491996986735955,0.000932649124731011,54.1506235235271,24.3388786482034,3.509451e-07,3.509451e-07
"V8044",28.6302433013916,-61.5593414306641,NA,15.3391609191895,14.725606918335,14.07590675354,13.7615175247192,0.490559952709865,1.23253730767159e-05,53.2400561550854,26.3939557016736,8.7349923e-07,8.732927e-07
"V28543",-6.18243169784546,-26.0372085571289,2.46533306121826,NA,11.4490003585815,10.7969999313354,10.5718448257446,0.490487394556599,2.14746519577869e-06,61.359870732638,25.9777980642335,1.1726605e-06,1.1718912e-06
"V14237",-8.81374359130859,-30.1513366699219,NA,13.8305006027222,13.2337894439697,12.6470003128052,12.3482863998413,0.49040018822445,0.0219606736526017,52.1547188806427,24.4828812594952,6.145487e-07,6.143167e-07
"V3544",7.10766458511353,-21.5907382965088,NA,NA,12.2639999389648,11.6479997634888,11.3730001449585,0.490042849887933,0.00218627563539053,55.9069852104006,20.5327764347734,5.989077e-07,5.987386e-07
"V54926",44.3433723449707,-34.4382362365723,NA,14.7957038879395,14.2051334381104,13.7069683074951,13.3984279632568,0.490014192755399,0.0111921230246628,55.189900168261,27.0851193017055,8.9454113e-07,8.9454113e-07
"V2871",16.930383682251,-30.1279029846191,NA,15.27721118927,14.6959609985352,14.0914516448975,13.775239944458,0.489933277653136,0.0290592449719465,59.664924723421,28.0507360051484,8.758277e-07,8.758277e-07
"V26552",-6.29242420196533,-28.9403839111328,2.28636081695556,NA,11.3690004348755,10.7290000915527,10.5743119812012,0.489881327331193,8.05336925036038e-07,60.7160465528602,26.3909894467725,7.467971e-07,7.467971e-07
"V3428",10.2854623794556,-24.521312713623,NA,13.1776599884033,12.6592073059082,12.0880002975464,11.8120095825195,0.489796482601638,0.000462296239310489,55.2105882658858,19.4110573239719,3.8473425e-07,3.8470705e-07
"V42401",3.35546159744263,-70.7706832885742,NA,15.5273551940918,14.9062528610229,14.3589525222778,13.9827728271484,0.489562057737113,3.17808002137099e-11,59.8305303418472,20.3279767919842,5.444266e-07,5.443496e-07
